customer_tweet_id,customer_text,historical_brand_reply,predicted_intent,confidence,best_similarity,retrieved_count,action,decision_reason,retrieved_reply
237514,@AppleSupport Something is wrong with alarm clock volume post update.,"@172554 Hi. Let's try this: delete all alarms, create a new one at least 5 minutes from, let us know if the alarm sounds as expected. https://t.co/GDrqU22YpT",software_update_issue,0.4095,0.4213,6,ESCALATE,Low intent confidence,@374569 We'd like to help. DM us which iOS version you're on. https://t.co/GDrqU22YpT
1372457,@AppleSupport This is not on my current phone. I'm trying to order a new one online,@241751 Thanks for the clarification. Are having any issues trying to order your iPhone online?,information_or_how_to,0.2893,0.191,4,ESCALATE,Low intent confidence,@117481 We want to help out. Look here to talk with our Online Support:  https://t.co/8yjRd1Xo0i
594712,@AppleSupport support sucks. I need Manager escalation.,@260904 We only want the best support and experience for our customers. Please send us a Direct Message and tell us what's going on. We'll see what we can do to help. https://t.co/GDrqU22YpT,general_support,0.2569,0.4315,6,ESCALATE,Intent is too broad or unclear,@262401 We'd be happy to look into this with you. We've received your DM and we'll continue there.
35255,"@AppleSupport Yes, I able to :)",@123683 DM the country or region where you are currently located to continue. https://t.co/GDrqU22YpT,general_support,0.5172,0.5354,20,ESCALATE,Intent is too broad or unclear,@303129 Got it. Go ahead and DM us some more details about the calling issues and we can work together on this.
116021,Some weird dots on my #iphonex any idea what they are? @AppleSupport https://t.co/fQYYDafNDq,@141841 Let's get this figured out. When did you start seeing these dots? Have you tried cleaning the screen with a microfiber cloth? Please DM us. https://t.co/GDrqU22YpT,general_support,0.3575,1.0,20,ESCALATE,Intent is too broad or unclear,@141841 Let's get this figured out. When did you start seeing these dots? Have you tried cleaning the screen with a microfiber cloth? Please DM us. https://t.co/GDrqU22YpT
168840,"Seriously @115858 , when is that auto spell  I️ instead of I will be fixed on our phone??","@155292 We'd like to help out. Our iOS 11.1.1 update resolved this issue. If you experience this issue after version 11.1.1, send us a DM. https://t.co/GDrqU22YpT",other,0.3926,0.346,12,ESCALATE,Intent is too broad or unclear,@157625 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
2020614,@AppleSupport ever since I have updated iOS my phone keeps freezing multiple times a day is there a way this can be fixed? Help!,@597562 Let's look into this for you. Does this happen with multiple Apps or just certain Apps? Let us know in DM. https://t.co/GDrqU22YpT,software_update_issue,0.5719,0.3504,16,ESCALATE,Low intent confidence,@278212 Are you seeing it when you type something or are you seeing it only from other's posts?
2229321,@AppleSupport I have an open case with you for battery drainage on 7plus - am charging 4 Times a day and followed all instructions now no1 coming back?! #unacceptable,@650575 We know how important it is to have a working and reliable battery. We'd be happy to look this over with you. DM us more information about your existing case and we'll take a look https://t.co/GDrqU22YpT,battery_issue,0.7705,0.2464,10,ESCALATE,Low historical similarity,@711878 Hey there! This is certainly not the behavior we want you to experience. We want to help! Can you DM us which iPad and iOS 11 version you're using? Here's a link to help locate your iOS version: https://t.co/ZTw54HL4Rm https://t.co/GDrqU22YpT
2641752,since I updated my phone my apps beginning to stick... @AppleSupport @115858,@745490 We'd like to help. Please meet us in DM and we'll take a look at this together. https://t.co/GDrqU22YpT,software_update_issue,0.6823,0.3539,13,ESCALATE,Low historical similarity,@337320 Well done. Send a DM to tell us what do you need to do to get it working right again? https://t.co/GDrqU22YpT
2053673,@115858 Having issues with notifications in 11.0.2 Ughhh,"@607365 We can troubleshoot notifications, and get them working again. Send us a DM, and we'll catch up with you there. https://t.co/GDrqU22YpT",device_functionality_issue,0.3449,1.0,2,ESCALATE,Device-specific troubleshooting required,"@607365 We can troubleshoot notifications, and get them working again. Send us a DM, and we'll catch up with you there. https://t.co/GDrqU22YpT"
1620508,The glitch in the new iOS update is cramping my style @115858 you need to fix this ASAP https://t.co/MyM34Uf12M,@496649 Thanks for reaching out. We currently have a workaround for this. Here's how: https://t.co/xXaXeeSRt9,software_update_issue,0.5908,0.4317,5,ESCALATE,Low intent confidence,@282782 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
593532,@AppleSupport help https://t.co/JH4hAtPtNR,"@260537 Thank you for reaching out to us. To start, what device model are you using and what issue(s) are you experiencing exactly?",general_support,0.6217,1.0,19,ESCALATE,Intent is too broad or unclear,@415462 We’ve received your DM and will continue there shortly. Thank you for your patience.
1742571,@AppleSupport waiting for my dm I sent you to be answered,@224493 We have received your DM and will respond there shortly.,general_support,0.4857,0.608,17,ESCALATE,Intent is too broad or unclear,@715070 We have your DM and are happy to work with you there. You should see our reply soon. https://t.co/GDrqU22YpT
2007513,Yo can y’all fix this mess with the letter I️ @AppleSupport,"@593626 Check out this article for what you can do to work around the issue: https://t.co/xU1AGHStV6 Questions, DM us. https://t.co/GDrqU22YpT",general_support,0.3623,0.3989,8,ESCALATE,Intent is too broad or unclear,@595909 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT
1268381,@416983 @115858 Don’t do it. Joanna did and hated it. I did because the caller ID was messed up- didn’t help. Everything is terrible.,@416982 We'd like to assist you with this. DM us here: https://t.co/GDrqU22YpT,account_or_billing_issue,0.225,0.0,0,ESCALATE,Low intent confidence,
2381395,"@AppleSupport Gen 6, it's iTunes purchases and songs imported from cds.","@686593 Thanks! With the purchases you've made at the iTunes Store, you can download those directly to your iPod Touch. Let us know the result after these steps: https://t.co/FRtPzkZ9Si",app_or_itunes_issue,0.7391,0.1991,12,ESCALATE,Low historical similarity,"@373237 Have you checked in your Spam, or other folders to make sure it's not being sorted?"
2402214,@115858 Pay y’all that money to go to school and build and program shit and y’all can’t even make a phone that WORKS no wonder in 2018 we still DUMB asf stuck in the stone ages.,@691122 We certainly understand how important messages can be and want to help. Which iOS version is installed? Let us know in DM and we'll go from there. https://t.co/GDrqU22YpT,account_or_billing_issue,0.2772,0.2425,9,ESCALATE,Low intent confidence,@488608 We're happy to help. What is happening with your device? Let us know to continue.
2066115,@AppleSupport I pay like $80 a month for this stupid phone that has been rendered useless by your stupid fucking update,@610991 We're here to help you enjoy your device. Here is a helpful link. https://t.co/U53YusKX3z DM us with any questions. https://t.co/GDrqU22YpT,software_update_issue,0.4617,0.2661,7,ESCALATE,Low intent confidence,@165455 Hello. We'd like to help. Tell us more about the issue you're having.
1725056,Bought a brand new @115858 iPhone 8plus not even a month ago and the brand new charger is broken... already?!?!,@521747 Let's look into this together. Could you DM us and we can begin from there? https://t.co/GDrqU22YpT,battery_issue,0.4626,1.0,6,ESCALATE,Low intent confidence,@521747 Let's look into this together. Could you DM us and we can begin from there? https://t.co/GDrqU22YpT
2179613,@AppleSupport Was wondering if there are fake emails going around just got one saying my apple id password was reset and attached was a PDF file,"@638751 We'd love to look into that with you. Please send us a DM, and we'll work together from there. https://t.co/GDrqU22YpT",account_or_billing_issue,0.8691,0.3292,17,ESCALATE,Sensitive or unresolved issue,@198627  Are you using Family Sharing to create the Apple ID? Check out this link: https://t.co/kjmaq5VHyA DM us if this helps https://t.co/GDrqU22YpT
2279829,@AppleSupport apple branded . it seems to happen every time i update ! luckly i have a charger case for back up,@662795 Are you charging using a computer or a power outlet? Does the device show the charging symbol however the percentage isn't changing?,battery_issue,0.4322,0.2715,4,ESCALATE,Low intent confidence,@519989 Let's work together to get your iPhone back up and running. Please send us a DM and we'll go from there. https://t.co/GDrqU22YpT
1404095,@AppleSupport Thanks apple,@446436 No problem. Feel free to reach out to us anytime. We're always here to help!,general_support,0.3938,0.6328,20,ESCALATE,Intent is too broad or unclear,@149260 We’re glad we could assist you. Please feel free to contact us back if you have any other questions or concerns.
1570359,@AppleSupport  https://t.co/J3YBaXe4xP,@484276 We'd like to look into this more with you. Could you join us in DM with more info? https://t.co/GDrqU22YpT,general_support,0.6316,1.0,20,ESCALATE,Intent is too broad or unclear,@210712 We'd like to look into this further. Please click here to connect with us in DM. We'll continue there: https://t.co/GDrqU22YpT
2009473,@115858 Yo that’s IOS update messed my phone up need y’all to fix all of that ASAP,@486623 We'd like to hear more about what's happening with the iPhone. Send us a DM with the details and the iOS version installed. https://t.co/GDrqU22YpT,software_update_issue,0.7164,0.5508,9,AUTO-HANDLE,High-confidence historical match,@515504 We'll do all we can to assist. Can you give us some details as to the issues you're having?
1445607,"Honestly should have never gotten the update. My iPhone keeps freezing and restarting. 
@115858 addy please. I just want to talk.",@455459 We'd be happy to help. Do you notice these issues when performing certain tasks or using particular apps?  Which iPhone do you own?,performance_freezing,0.5754,0.2655,12,ESCALATE,Device-specific troubleshooting required,@406339 We'd be happy to help with this. Could you please send us a DM with what iOS version you're running so we can get started? https://t.co/GDrqU22YpT
